k_time,flow_id,source_sensor,path_to_car,rate_mbps
5,276,"(4, 3)","[(4, 3), (3, 3), (2, 3), (2, 4), (2, 5)] -> Car-0",5
5,279,"(4, 4)","[(4, 4), (3, 4), (2, 4), (2, 5)] -> Car-0",5
5,291,"(4, 8)","[(4, 8), (3, 8), (3, 7), (3, 6)] -> Car-0",2.4717769040217483
5,294,"(4, 9)","[(4, 9), (3, 9), (3, 8), (3, 7), (3, 6)] -> Car-0",2.52822309597825
5,297,"(4, 10)","[(4, 10), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6)] -> Car-0",5
5,300,"(4, 11)","[(4, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15)] -> Car-1",5
5,303,"(4, 12)","[(4, 12), (3, 12), (2, 12), (2, 13), (2, 14), (2, 15)] -> Car-1",5
5,306,"(4, 13)","[(4, 13), (3, 13), (2, 13), (2, 14), (2, 15)] -> Car-1",5
5,309,"(4, 14)","[(4, 14), (3, 14), (2, 14), (1, 14), (1, 15)] -> Car-1",5
5,321,"(4, 18)","[(4, 18), (3, 18), (3, 17), (3, 16)] -> Car-1",0.2512687693751978
5,324,"(4, 19)","[(4, 19), (3, 19), (3, 18), (3, 17), (3, 16)] -> Car-1",1.7164483578356844
5,327,"(4, 20)","[(4, 20), (3, 20), (3, 19), (3, 18), (3, 17), (3, 16)] -> Car-1",5
5,330,"(4, 21)","[(4, 21), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25)] -> Car-2",5
5,333,"(4, 22)","[(4, 22), (3, 22), (2, 22), (2, 23), (2, 24), (2, 25)] -> Car-2",5
5,336,"(4, 23)","[(4, 23), (3, 23), (2, 23), (2, 24), (2, 25)] -> Car-2",5
5,339,"(4, 24)","[(4, 24), (3, 24), (2, 24), (1, 24), (1, 25)] -> Car-2",5
5,348,"(4, 27)","[(4, 27), (3, 27), (3, 26)] -> Car-2",3.4269777987050603
5,351,"(4, 28)","[(4, 28), (3, 28), (3, 27), (3, 26)] -> Car-2",5
5,354,"(4, 29)","[(4, 29), (3, 29), (2, 29), (2, 28), (2, 27), (2, 26)] -> Car-2",5
5,357,"(4, 30)","[(4, 30), (3, 30), (2, 30), (2, 29), (2, 28), (2, 27), (2, 26)] -> Car-2",5
5,360,"(5, 1)","[(5, 1), (4, 1), (3, 1), (2, 1), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5)] -> Car-0",5
5,363,"(5, 2)","[(5, 2), (4, 2), (3, 2), (2, 2), (1, 2), (1, 3), (1, 4), (1, 5)] -> Car-0",5
5,378,"(5, 7)","[(5, 7), (4, 7), (3, 7), (2, 7), (2, 6)] -> Car-0",5
5,381,"(5, 8)","[(5, 8), (4, 8), (3, 8), (2, 8), (2, 7), (2, 6)] -> Car-0",5
5,384,"(5, 9)","[(5, 9), (4, 9), (3, 9), (2, 9), (1, 9), (1, 8), (1, 7), (1, 6)] -> Car-0",5
5,387,"(5, 10)","[(5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6)] -> Car-0",5
5,390,"(5, 11)","[(5, 11), (4, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15)] -> Car-1",3.9613372427012425
5,393,"(5, 12)","[(5, 12), (4, 12), (3, 12), (2, 12), (1, 12), (1, 13), (1, 14), (1, 15)] -> Car-1",5
5,408,"(5, 17)","[(5, 17), (4, 17), (3, 17), (2, 17), (2, 16)] -> Car-1",5
5,411,"(5, 18)","[(5, 18), (4, 18), (3, 18), (2, 18), (2, 17), (2, 16)] -> Car-1",5
5,414,"(5, 19)","[(5, 19), (4, 19), (3, 19), (2, 19), (1, 19), (1, 18), (1, 17), (1, 16)] -> Car-1",5
5,417,"(5, 20)","[(5, 20), (4, 20), (3, 20), (2, 20), (1, 20), (1, 19), (1, 18), (1, 17), (1, 16)] -> Car-1",5
5,420,"(5, 21)","[(5, 21), (4, 21), (3, 21), (3, 20), (3, 19), (3, 18), (3, 17), (3, 16)] -> Car-1",3.032282872789118
5,423,"(5, 22)","[(5, 22), (4, 22), (3, 22), (2, 22), (1, 22), (1, 23), (1, 24), (1, 25)] -> Car-2",5
5,426,"(5, 23)","[(5, 23), (4, 23), (3, 23), (3, 24), (3, 25)] -> Car-2",1.6071573443544604
5,438,"(5, 27)","[(5, 27), (4, 27), (3, 27), (2, 27), (1, 27), (1, 26)] -> Car-2",5
5,441,"(5, 28)","[(5, 28), (4, 28), (3, 28), (2, 28), (1, 28), (1, 27), (1, 26)] -> Car-2",5
5,444,"(5, 29)","[(5, 29), (4, 29), (3, 29), (3, 28), (3, 27), (3, 26)] -> Car-2",1.5730222012949397
5,552,"(7, 5)","[(7, 5), (6, 5), (5, 5), (4, 5), (3, 5)] -> Car-0",5
5,555,"(7, 6)","[(7, 6), (6, 6), (5, 6), (4, 6), (3, 6)] -> Car-0",5
5,582,"(7, 15)","[(7, 15), (6, 15), (5, 15), (4, 15), (3, 15)] -> Car-1",5
5,585,"(7, 16)","[(7, 16), (6, 16), (5, 16), (4, 16), (3, 16)] -> Car-1",5
5,612,"(7, 25)","[(7, 25), (6, 25), (5, 25), (4, 25), (3, 25)] -> Car-2",5
5,615,"(7, 26)","[(7, 26), (6, 26), (5, 26), (4, 26), (3, 26)] -> Car-2",5
5,642,"(8, 5)","[(8, 5), (7, 5), (6, 5), (5, 5), (4, 5), (3, 5)] -> Car-0",5
5,645,"(8, 6)","[(8, 6), (7, 6), (6, 6), (5, 6), (4, 6), (3, 6)] -> Car-0",5
5,672,"(8, 15)","[(8, 15), (7, 15), (6, 15), (5, 15), (4, 15), (3, 15)] -> Car-1",5
5,675,"(8, 16)","[(8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16)] -> Car-1",5
5,702,"(8, 25)","[(8, 25), (7, 25), (6, 25), (5, 25), (4, 25), (3, 25)] -> Car-2",5
5,705,"(8, 26)","[(8, 26), (7, 26), (6, 26), (5, 26), (4, 26), (3, 26)] -> Car-2",5
6,309,"(4, 14)","[(4, 14), (3, 14), (3, 15)] -> Car-1",3.9613372427012425
6,339,"(4, 24)","[(4, 24), (4, 25)] -> Car-2",4.639440217143578
6,366,"(5, 3)","[(5, 3), (4, 3), (4, 4), (4, 5)] -> Car-0",5
6,369,"(5, 4)","[(5, 4), (4, 4), (4, 5)] -> Car-0",5
6,387,"(5, 10)","[(5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6)] -> Car-0",5
6,390,"(5, 11)","[(5, 11), (4, 11), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6)] -> Car-0",5
6,393,"(5, 12)","[(5, 12), (4, 12), (3, 12), (3, 13), (3, 14), (3, 15)] -> Car-1",5
6,396,"(5, 13)","[(5, 13), (4, 13), (4, 14), (4, 15), (4, 16)] -> Car-1",5
6,399,"(5, 14)","[(5, 14), (4, 14), (4, 15), (4, 16)] -> Car-1",5
6,417,"(5, 20)","[(5, 20), (4, 20), (4, 19), (4, 18), (4, 17), (4, 16)] -> Car-1",5
6,420,"(5, 21)","[(5, 21), (4, 21), (4, 22), (4, 23), (4, 24), (4, 25)] -> Car-2",5
6,423,"(5, 22)","[(5, 22), (4, 22), (3, 22), (3, 23), (3, 24), (3, 25)] -> Car-2",5
6,426,"(5, 23)","[(5, 23), (4, 23), (3, 23), (3, 24), (3, 25)] -> Car-2",5
6,429,"(5, 24)","[(5, 24), (4, 24), (3, 24), (2, 24), (2, 25)] -> Car-2",5
6,441,"(5, 28)","[(5, 28), (4, 28), (4, 27), (4, 26)] -> Car-2",1.5730222012949397
6,444,"(5, 29)","[(5, 29), (4, 29), (4, 28), (4, 27), (4, 26)] -> Car-2",5
6,447,"(5, 30)","[(5, 30), (4, 30), (3, 30), (3, 29), (3, 28), (3, 27), (3, 26), (3, 25)] -> Car-2",5
6,450,"(6, 1)","[(6, 1), (5, 1), (4, 1), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5)] -> Car-0",5
6,453,"(6, 2)","[(6, 2), (5, 2), (4, 2), (3, 2), (3, 3), (3, 4), (3, 5)] -> Car-0",5
6,456,"(6, 3)","[(6, 3), (5, 3), (4, 3), (3, 3), (2, 3), (2, 4), (2, 5)] -> Car-0",5
6,459,"(6, 4)","[(6, 4), (5, 4), (4, 4), (3, 4), (2, 4), (2, 5)] -> Car-0",5
6,468,"(6, 7)","[(6, 7), (5, 7), (4, 7), (3, 7), (3, 6)] -> Car-0",5
6,471,"(6, 8)","[(6, 8), (5, 8), (4, 8), (3, 8), (3, 7), (3, 6)] -> Car-0",5
6,474,"(6, 9)","[(6, 9), (5, 9), (4, 9), (3, 9), (2, 9), (2, 8), (2, 7), (2, 6)] -> Car-0",5
6,477,"(6, 10)","[(6, 10), (5, 10), (4, 10), (3, 10), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6)] -> Car-0",5
6,480,"(6, 11)","[(6, 11), (5, 11), (4, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15)] -> Car-1",1.0386627572987575
6,483,"(6, 12)","[(6, 12), (5, 12), (4, 12), (3, 12), (2, 12), (2, 13), (2, 14), (2, 15)] -> Car-1",5
6,486,"(6, 13)","[(6, 13), (5, 13), (4, 13), (3, 13), (2, 13), (2, 14), (2, 15)] -> Car-1",5
6,498,"(6, 17)","[(6, 17), (5, 17), (4, 17), (4, 16)] -> Car-1",5
6,501,"(6, 18)","[(6, 18), (5, 18), (4, 18), (3, 18), (3, 17), (3, 16), (3, 15)] -> Car-1",5
6,504,"(6, 19)","[(6, 19), (5, 19), (4, 19), (3, 19), (3, 18), (3, 17), (3, 16), (3, 15)] -> Car-1",5
6,507,"(6, 20)","[(6, 20), (5, 20), (4, 20), (3, 20), (2, 20), (2, 19), (2, 18), (2, 17), (2, 16)] -> Car-1",5
6,510,"(6, 21)","[(6, 21), (5, 21), (4, 21), (4, 22), (4, 23), (4, 24), (4, 25)] -> Car-2",0.36055978285642176
6,513,"(6, 22)","[(6, 22), (5, 22), (4, 22), (3, 22), (2, 22), (2, 23), (2, 24), (2, 25)] -> Car-2",5
6,528,"(6, 27)","[(6, 27), (5, 27), (4, 27), (3, 27), (3, 26), (3, 25)] -> Car-2",5
6,531,"(6, 28)","[(6, 28), (5, 28), (4, 28), (3, 28), (2, 28), (2, 27), (2, 26)] -> Car-2",5
6,534,"(6, 29)","[(6, 29), (5, 29), (4, 29), (3, 29), (2, 29), (2, 28), (2, 27), (2, 26)] -> Car-2",5
6,537,"(6, 30)","[(6, 30), (5, 30), (4, 30), (4, 29), (4, 28), (4, 27), (4, 26)] -> Car-2",3.4269777987050603
6,588,"(7, 17)","[(7, 17), (6, 17), (5, 17), (4, 17), (3, 17), (2, 17), (2, 16)] -> Car-1",5
6,732,"(9, 5)","[(9, 5), (8, 5), (7, 5), (6, 5), (5, 5), (4, 5)] -> Car-0",5
6,735,"(9, 6)","[(9, 6), (8, 6), (7, 6), (6, 6), (5, 6), (4, 6)] -> Car-0",5
6,762,"(9, 15)","[(9, 15), (8, 15), (7, 15), (6, 15), (5, 15), (4, 15), (3, 15)] -> Car-1",5
6,765,"(9, 16)","[(9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16)] -> Car-1",5
6,792,"(9, 25)","[(9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25)] -> Car-2",5
6,795,"(9, 26)","[(9, 26), (8, 26), (7, 26), (6, 26), (5, 26), (4, 26)] -> Car-2",5
6,822,"(10, 5)","[(10, 5), (9, 5), (8, 5), (7, 5), (6, 5), (5, 5), (4, 5)] -> Car-0",5
6,825,"(10, 6)","[(10, 6), (9, 6), (8, 6), (7, 6), (6, 6), (5, 6), (4, 6)] -> Car-0",5
6,852,"(10, 15)","[(10, 15), (9, 15), (8, 15), (7, 15), (6, 15), (5, 15), (4, 15), (3, 15)] -> Car-1",5
6,855,"(10, 16)","[(10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16)] -> Car-1",5
6,882,"(10, 25)","[(10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25)] -> Car-2",5
6,885,"(10, 26)","[(10, 26), (9, 26), (8, 26), (7, 26), (6, 26), (5, 26), (4, 26)] -> Car-2",5
7,366,"(5, 3)","[(5, 3), (4, 3), (3, 3), (3, 4), (3, 5)] -> Car-0",5
7,369,"(5, 4)","[(5, 4), (4, 4), (3, 4), (3, 5)] -> Car-0",5
7,390,"(5, 11)","[(5, 11), (4, 11), (4, 12), (4, 13), (4, 14), (4, 15)] -> Car-1",1.0386627572987575
7,396,"(5, 13)","[(5, 13), (4, 13), (4, 14), (4, 15)] -> Car-1",5
7,399,"(5, 14)","[(5, 14), (4, 14), (3, 14), (2, 14), (2, 15)] -> Car-1",5
7,420,"(5, 21)","[(5, 21), (4, 21), (4, 22), (4, 23), (4, 24), (4, 25)] -> Car-2",1.9677171272108822
7,426,"(5, 23)","[(5, 23), (4, 23), (4, 24), (4, 25)] -> Car-2",3.3928426556455396
7,429,"(5, 24)","[(5, 24), (4, 24), (3, 24), (3, 25)] -> Car-2",5
7,444,"(5, 29)","[(5, 29), (4, 29), (4, 28), (4, 27), (4, 26)] -> Car-2",3.4269777987050603
7,447,"(5, 30)","[(5, 30), (4, 30), (4, 29), (4, 28), (4, 27), (4, 26)] -> Car-2",5
7,450,"(6, 1)","[(6, 1), (5, 1), (4, 1), (3, 1), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5)] -> Car-0",5
7,453,"(6, 2)","[(6, 2), (5, 2), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (2, 5)] -> Car-0",5
7,456,"(6, 3)","[(6, 3), (5, 3), (4, 3), (4, 4), (4, 5), (4, 6)] -> Car-0",4.149291884238496
7,459,"(6, 4)","[(6, 4), (5, 4), (4, 4), (4, 5), (4, 6)] -> Car-0",4.149291884238496
7,468,"(6, 7)","[(6, 7), (5, 7), (4, 7), (3, 7), (3, 6)] -> Car-0",5
7,471,"(6, 8)","[(6, 8), (5, 8), (4, 8), (3, 8), (3, 7), (3, 6)] -> Car-0",5
7,474,"(6, 9)","[(6, 9), (5, 9), (4, 9), (3, 9), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5)] -> Car-0",5
7,477,"(6, 10)","[(6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6)] -> Car-0",4.149291884238496
7,480,"(6, 11)","[(6, 11), (5, 11), (4, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15)] -> Car-1",4.593712270824204
7,483,"(6, 12)","[(6, 12), (5, 12), (4, 12), (3, 12), (2, 12), (2, 13), (2, 14), (2, 15)] -> Car-1",5
7,486,"(6, 13)","[(6, 13), (5, 13), (4, 13), (3, 13), (3, 14), (3, 15), (3, 16)] -> Car-1",5
7,489,"(6, 14)","[(6, 14), (5, 14), (4, 14), (4, 15)] -> Car-1",3.9613372427012425
7,498,"(6, 17)","[(6, 17), (5, 17), (4, 17), (4, 16)] -> Car-1",5
7,501,"(6, 18)","[(6, 18), (5, 18), (4, 18), (4, 17), (4, 16)] -> Car-1",5
7,504,"(6, 19)","[(6, 19), (5, 19), (4, 19), (3, 19), (3, 18), (3, 17), (3, 16)] -> Car-1",5
7,507,"(6, 20)","[(6, 20), (5, 20), (4, 20), (3, 20), (3, 19), (3, 18), (3, 17), (3, 16)] -> Car-1",5
7,510,"(6, 21)","[(6, 21), (5, 21), (4, 21), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25)] -> Car-2",5
7,513,"(6, 22)","[(6, 22), (5, 22), (4, 22), (3, 22), (2, 22), (2, 23), (2, 24), (2, 25)] -> Car-2",5
7,516,"(6, 23)","[(6, 23), (5, 23), (4, 23), (3, 23), (2, 23), (2, 24), (2, 25)] -> Car-2",5
7,519,"(6, 24)","[(6, 24), (5, 24), (4, 24), (4, 25)] -> Car-2",4.639440217143578
7,528,"(6, 27)","[(6, 27), (5, 27), (4, 27), (3, 27), (3, 26)] -> Car-2",5
7,531,"(6, 28)","[(6, 28), (5, 28), (4, 28), (3, 28), (3, 27), (3, 26)] -> Car-2",5
7,534,"(6, 29)","[(6, 29), (5, 29), (4, 29), (3, 29), (2, 29), (2, 28), (2, 27), (2, 26)] -> Car-2",5
7,537,"(6, 30)","[(6, 30), (5, 30), (4, 30), (3, 30), (2, 30), (2, 29), (2, 28), (2, 27), (2, 26)] -> Car-2",5
7,540,"(7, 1)","[(7, 1), (6, 1), (5, 1), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5)] -> Car-0",1.7014162315230088
7,558,"(7, 7)","[(7, 7), (6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (2, 6), (2, 5)] -> Car-0",5
7,561,"(7, 8)","[(7, 8), (6, 8), (5, 8), (4, 8), (4, 7), (4, 6)] -> Car-0",4.149291884238496
7,564,"(7, 9)","[(7, 9), (6, 9), (5, 9), (4, 9), (4, 8), (4, 7), (4, 6)] -> Car-0",1.7014162315230088
7,570,"(7, 11)","[(7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15)] -> Car-1",0.40628772917579603
7,588,"(7, 17)","[(7, 17), (6, 17), (5, 17), (4, 17), (3, 17), (2, 17), (2, 16)] -> Car-1",5
7,591,"(7, 18)","[(7, 18), (6, 18), (5, 18), (4, 18), (3, 18), (2, 18), (2, 17), (2, 16)] -> Car-1",5
7,618,"(7, 27)","[(7, 27), (6, 27), (5, 27), (4, 27), (4, 26)] -> Car-2",1.5730222012949397
7,732,"(9, 5)","[(9, 5), (8, 5), (7, 5), (6, 5), (5, 5), (4, 5), (3, 5)] -> Car-0",5
7,735,"(9, 6)","[(9, 6), (8, 6), (7, 6), (6, 6), (5, 6), (4, 6), (3, 6)] -> Car-0",5
7,762,"(9, 15)","[(9, 15), (8, 15), (7, 15), (6, 15), (5, 15), (4, 15)] -> Car-1",5
7,765,"(9, 16)","[(9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16)] -> Car-1",5
7,792,"(9, 25)","[(9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25)] -> Car-2",5
7,795,"(9, 26)","[(9, 26), (8, 26), (7, 26), (6, 26), (5, 26), (4, 26)] -> Car-2",5
7,822,"(10, 5)","[(10, 5), (9, 5), (8, 5), (7, 5), (6, 5), (5, 5), (4, 5), (3, 5)] -> Car-0",5
7,825,"(10, 6)","[(10, 6), (9, 6), (8, 6), (7, 6), (6, 6), (5, 6), (4, 6), (3, 6)] -> Car-0",5
7,852,"(10, 15)","[(10, 15), (9, 15), (8, 15), (7, 15), (6, 15), (5, 15), (4, 15)] -> Car-1",5
7,855,"(10, 16)","[(10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16)] -> Car-1",5
7,882,"(10, 25)","[(10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25)] -> Car-2",5
7,885,"(10, 26)","[(10, 26), (9, 26), (8, 26), (7, 26), (6, 26), (5, 26), (4, 26)] -> Car-2",5
8,456,"(6, 3)","[(6, 3), (5, 3), (4, 3), (4, 4), (4, 5)] -> Car-0",0.8507081157615044
8,459,"(6, 4)","[(6, 4), (5, 4), (4, 4), (4, 5)] -> Car-0",0.8507081157615044
8,477,"(6, 10)","[(6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6)] -> Car-0",0.8507081157615044
8,480,"(6, 11)","[(6, 11), (5, 11), (4, 11), (4, 12), (4, 13), (4, 14), (4, 15)] -> Car-1",4.367624971877039
8,489,"(6, 14)","[(6, 14), (5, 14), (4, 14), (4, 15)] -> Car-1",5
8,510,"(6, 21)","[(6, 21), (5, 21), (4, 21), (4, 22), (4, 23), (4, 24), (4, 25)] -> Car-2",4.639440217143578
8,516,"(6, 23)","[(6, 23), (5, 23), (4, 23), (4, 24), (4, 25)] -> Car-2",5
8,519,"(6, 24)","[(6, 24), (5, 24), (4, 24), (3, 24), (3, 25)] -> Car-2",5
8,537,"(6, 30)","[(6, 30), (5, 30), (4, 30), (4, 29), (4, 28), (4, 27), (4, 26)] -> Car-2",1.5730222012949397
8,540,"(7, 1)","[(7, 1), (6, 1), (5, 1), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5)] -> Car-0",5
8,543,"(7, 2)","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (2, 5)] -> Car-0",5
8,546,"(7, 3)","[(7, 3), (6, 3), (5, 3), (4, 3), (3, 3), (2, 3), (2, 4), (2, 5)] -> Car-0",5
8,549,"(7, 4)","[(7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 5), (3, 6)] -> Car-0",5
8,558,"(7, 7)","[(7, 7), (6, 7), (5, 7), (4, 7), (4, 6)] -> Car-0",5
8,561,"(7, 8)","[(7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (3, 7), (3, 6)] -> Car-0",5
8,564,"(7, 9)","[(7, 9), (6, 9), (5, 9), (4, 9), (3, 9), (3, 8), (3, 7), (3, 6)] -> Car-0",5
8,567,"(7, 10)","[(7, 10), (6, 10), (5, 10), (4, 10), (3, 10), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6)] -> Car-0",5
8,570,"(7, 11)","[(7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15)] -> Car-1",4.918704732450261
8,573,"(7, 12)","[(7, 12), (6, 12), (5, 12), (4, 12), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16)] -> Car-1",5
8,576,"(7, 13)","[(7, 13), (6, 13), (5, 13), (4, 13), (3, 13), (2, 13), (2, 14), (2, 15), (2, 16)] -> Car-1",5
8,579,"(7, 14)","[(7, 14), (6, 14), (5, 14), (4, 14), (3, 14), (2, 14), (2, 15), (2, 16)] -> Car-1",5
8,591,"(7, 18)","[(7, 18), (6, 18), (5, 18), (4, 18), (4, 17), (4, 16)] -> Car-1",5
8,594,"(7, 19)","[(7, 19), (6, 19), (5, 19), (4, 19), (4, 18), (4, 17), (4, 16)] -> Car-1",5
8,597,"(7, 20)","[(7, 20), (6, 20), (5, 20), (4, 20), (3, 20), (3, 19), (3, 18), (3, 17), (3, 16)] -> Car-1",5
8,600,"(7, 21)","[(7, 21), (6, 21), (5, 21), (4, 21), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25)] -> Car-2",5
8,603,"(7, 22)","[(7, 22), (6, 22), (5, 22), (4, 22), (3, 22), (2, 22), (2, 23), (2, 24), (2, 25)] -> Car-2",5
8,606,"(7, 23)","[(7, 23), (6, 23), (5, 23), (4, 23), (3, 23), (2, 23), (2, 24), (2, 25)] -> Car-2",5
8,609,"(7, 24)","[(7, 24), (6, 24), (5, 24), (4, 24), (4, 25)] -> Car-2",0.36055978285642176
8,618,"(7, 27)","[(7, 27), (6, 27), (5, 27), (4, 27), (4, 26)] -> Car-2",5
8,621,"(7, 28)","[(7, 28), (6, 28), (5, 28), (4, 28), (3, 28), (3, 27), (3, 26)] -> Car-2",5
8,624,"(7, 29)","[(7, 29), (6, 29), (5, 29), (4, 29), (3, 29), (3, 28), (3, 27), (3, 26)] -> Car-2",5
8,627,"(7, 30)","[(7, 30), (6, 30), (5, 30), (4, 30), (3, 30), (2, 30), (2, 29), (2, 28), (2, 27), (2, 26)] -> Car-2",5
8,630,"(8, 1)","[(8, 1), (7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6)] -> Car-0",5
8,633,"(8, 2)","[(8, 2), (7, 2), (6, 2), (5, 2), (4, 2), (4, 3), (4, 4), (4, 5)] -> Car-0",3.298583768476991
8,648,"(8, 7)","[(8, 7), (7, 7), (6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (2, 6)] -> Car-0",5
8,651,"(8, 8)","[(8, 8), (7, 8), (6, 8), (5, 8), (4, 8), (4, 7), (4, 6)] -> Car-0",4.149291884238496
8,657,"(8, 10)","[(8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 11), (4, 12), (4, 13), (4, 14), (4, 15)] -> Car-1",0.6323750281229614
8,660,"(8, 11)","[(8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15)] -> Car-1",0.0812952675497387
8,678,"(8, 17)","[(8, 17), (7, 17), (6, 17), (5, 17), (4, 17), (3, 17), (3, 16)] -> Car-1",5
8,681,"(8, 18)","[(8, 18), (7, 18), (6, 18), (5, 18), (4, 18), (3, 18), (2, 18), (2, 17), (2, 16)] -> Car-1",5
8,684,"(8, 19)","[(8, 19), (7, 19), (6, 19), (5, 19), (4, 19), (3, 19), (2, 19), (2, 18), (2, 17), (2, 16)] -> Car-1",5
8,708,"(8, 27)","[(8, 27), (7, 27), (6, 27), (5, 27), (4, 27), (3, 27), (2, 27), (2, 26)] -> Car-2",5
8,711,"(8, 28)","[(8, 28), (7, 28), (6, 28), (5, 28), (4, 28), (4, 27), (4, 26)] -> Car-2",3.4269777987050603
8,912,"(11, 5)","[(11, 5), (10, 5), (9, 5), (8, 5), (7, 5), (6, 5), (5, 5), (4, 5)] -> Car-0",5
8,915,"(11, 6)","[(11, 6), (10, 6), (9, 6), (8, 6), (7, 6), (6, 6), (5, 6), (4, 6)] -> Car-0",5
8,942,"(11, 15)","[(11, 15), (10, 15), (9, 15), (8, 15), (7, 15), (6, 15), (5, 15), (4, 15)] -> Car-1",5
8,945,"(11, 16)","[(11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16)] -> Car-1",5
8,972,"(11, 25)","[(11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25)] -> Car-2",5
8,975,"(11, 26)","[(11, 26), (10, 26), (9, 26), (8, 26), (7, 26), (6, 26), (5, 26), (4, 26)] -> Car-2",5
8,1002,"(12, 5)","[(12, 5), (11, 5), (10, 5), (9, 5), (8, 5), (7, 5), (6, 5), (5, 5), (4, 5)] -> Car-0",5
8,1005,"(12, 6)","[(12, 6), (11, 6), (10, 6), (9, 6), (8, 6), (7, 6), (6, 6), (5, 6), (4, 6)] -> Car-0",5
8,1032,"(12, 15)","[(12, 15), (11, 15), (10, 15), (9, 15), (8, 15), (7, 15), (6, 15), (5, 15), (4, 15)] -> Car-1",5
8,1035,"(12, 16)","[(12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16)] -> Car-1",5
8,1062,"(12, 25)","[(12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25)] -> Car-2",5
8,1065,"(12, 26)","[(12, 26), (11, 26), (10, 26), (9, 26), (8, 26), (7, 26), (6, 26), (5, 26), (4, 26)] -> Car-2",5
9,489,"(6, 14)","[(6, 14), (5, 14), (4, 14), (4, 15)] -> Car-1",1.0386627572987575
9,519,"(6, 24)","[(6, 24), (5, 24), (4, 24), (4, 25)] -> Car-2",0.36055978285642176
9,540,"(7, 1)","[(7, 1), (6, 1), (5, 1), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5)] -> Car-0",3.298583768476991
9,543,"(7, 2)","[(7, 2), (6, 2), (5, 2), (4, 2), (4, 3), (4, 4), (4, 5)] -> Car-0",5
9,546,"(7, 3)","[(7, 3), (6, 3), (5, 3), (4, 3), (3, 3), (3, 4), (3, 5)] -> Car-0",5
9,549,"(7, 4)","[(7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 5)] -> Car-0",5
9,561,"(7, 8)","[(7, 8), (6, 8), (5, 8), (4, 8), (4, 7), (4, 6)] -> Car-0",0.8507081157615044
